ITEM ID,ITEM_CODE,TASK NAME,TASK DESCRIPTION,SHOP TYPE,VEHICLE_SIZE,CATEGORY,SECTION,LTS,MRP,SEVERITY,DISSASSEMBLY_STAGE,BODY_REPAIR_STAGE,PAINT_PREP_STAGE,PAINT_SPRAY_STAGE,PRE_ASSEMBLY_STAGE,PAINT_CUTTING_STAGE,FINAL_ASSEMBLY_STAGE,POLISH_STAGE,TOTAL_STAGE_TIME
101972,MC-RPL-STB,REPLACE - STRUT BEARING FRONT,,Mechanical,Small,Chassis & Suspension,Suspension,80,2000,,,,,,,,,,
101973,MC-RPL-STB,REPLACE - STRUT BEARING FRONT,,Mechanical,Medium,Chassis & Suspension,Suspension,90,2250,,,,,,,,,,
101974,MC-RPL-STB,REPLACE - STRUT BEARING FRONT,,Mechanical,Large,Chassis & Suspension,Suspension,105,2600,,,,,,,,,,
101975,MC-RPL-SSF,REPLACE - STRUT SPRING SEAT FRONT,,Mechanical,Small,Chassis & Suspension,Suspension,55,1400,,,,,,,,,,
101976,MC-RPL-SSF,REPLACE - STRUT SPRING SEAT FRONT,,Mechanical,Medium,Chassis & Suspension,Suspension,60,1500,,,,,,,,,,
101977,MC-RPL-SSF,REPLACE - STRUT SPRING SEAT FRONT,,Mechanical,Large,Chassis & Suspension,Suspension,70,1750,,,,,,,,,,
101978,MC-RPL-SDB,REPLACE - STRUT DUST BOOT,,Mechanical,Small,Chassis & Suspension,Suspension,45,1100,,,,,,,,,,
101979,MC-RPL-SDB,REPLACE - STRUT DUST BOOT,,Mechanical,Medium,Chassis & Suspension,Suspension,45,1100,,,,,,,,,,
101980,MC-RPL-SDB,REPLACE - STRUT DUST BOOT,,Mechanical,Large,Chassis & Suspension,Suspension,50,1250,,,,,,,,,,
101981,MC-RPL-SBS2,REPLACE - STRUT BUMP STOP,,Mechanical,Small,Chassis & Suspension,Suspension,30,750,,,,,,,,,,
101982,MC-RPL-SBS2,REPLACE - STRUT BUMP STOP,,Mechanical,Medium,Chassis & Suspension,Suspension,30,750,,,,,,,,,,
101983,MC-RPL-SBS2,REPLACE - STRUT BUMP STOP,,Mechanical,Large,Chassis & Suspension,Suspension,30,750,,,,,,,,,,
101984,MC-RPL-JBP,REPLACE - JOUNCE BUMPER,,Mechanical,Small,Chassis & Suspension,Suspension,30,750,,,,,,,,,,
101985,MC-RPL-JBP,REPLACE - JOUNCE BUMPER,,Mechanical,Medium,Chassis & Suspension,Suspension,30,750,,,,,,,,,,
101986,MC-RPL-JBP,REPLACE - JOUNCE BUMPER,,Mechanical,Large,Chassis & Suspension,Suspension,30,750,,,,,,,,,,
101987,MC-RPL-TAR2,REPLACE - TRAILING ARM REAR,,Mechanical,Small,Chassis & Suspension,Suspension,160,4000,,,,,,,,,,
101988,MC-RPL-TAR2,REPLACE - TRAILING ARM REAR,,Mechanical,Medium,Chassis & Suspension,Suspension,180,4500,,,,,,,,,,
101989,MC-RPL-TAR2,REPLACE - TRAILING ARM REAR,,Mechanical,Large,Chassis & Suspension,Suspension,205,5100,,,,,,,,,,
101990,MC-RPL-TAB,REPLACE - TRAILING ARM BUSHING,,Mechanical,Small,Chassis & Suspension,Suspension,85,2100,,,,,,,,,,
101991,MC-RPL-TAB,REPLACE - TRAILING ARM BUSHING,,Mechanical,Medium,Chassis & Suspension,Suspension,90,2250,,,,,,,,,,
101992,MC-RPL-TAB,REPLACE - TRAILING ARM BUSHING,,Mechanical,Large,Chassis & Suspension,Suspension,100,2500,,,,,,,,,,
101993,MC-RPL-PHR,REPLACE - PANHARD ROD,,Mechanical,Small,Chassis & Suspension,Suspension,85,2100,,,,,,,,,,
101994,MC-RPL-PHR,REPLACE - PANHARD ROD,,Mechanical,Medium,Chassis & Suspension,Suspension,90,2250,,,,,,,,,,
101995,MC-RPL-PHR,REPLACE - PANHARD ROD,,Mechanical,Large,Chassis & Suspension,Suspension,100,2500,,,,,,,,,,
101996,MC-RPL-WLK,REPLACE - WATTS LINKAGE,,Mechanical,Small,Chassis & Suspension,Suspension,110,2750,,,,,,,,,,
101997,MC-RPL-WLK,REPLACE - WATTS LINKAGE,,Mechanical,Medium,Chassis & Suspension,Suspension,120,3000,,,,,,,,,,
101998,MC-RPL-WLK,REPLACE - WATTS LINKAGE,,Mechanical,Large,Chassis & Suspension,Suspension,140,3500,,,,,,,,,,
101999,MC-RPL-LLK,REPLACE - LATERAL LINK,,Mechanical,Small,Chassis & Suspension,Suspension,85,2100,,,,,,,,,,
102000,MC-RPL-LLK,REPLACE - LATERAL LINK,,Mechanical,Medium,Chassis & Suspension,Suspension,90,2250,,,,,,,,,,
102001,MC-RPL-LLK,REPLACE - LATERAL LINK,,Mechanical,Large,Chassis & Suspension,Suspension,100,2500,,,,,,,,,,
102002,MC-RPL-TNA,REPLACE - TENSION ARM,,Mechanical,Small,Chassis & Suspension,Suspension,85,2100,,,,,,,,,,
102003,MC-RPL-TNA,REPLACE - TENSION ARM,,Mechanical,Medium,Chassis & Suspension,Suspension,90,2250,,,,,,,,,,
102004,MC-RPL-TNA,REPLACE - TENSION ARM,,Mechanical,Large,Chassis & Suspension,Suspension,100,2500,,,,,,,,,,
102005,MC-RPL-RDA,REPLACE - RADIUS ARM,,Mechanical,Small,Chassis & Suspension,Suspension,85,2100,,,,,,,,,,
102006,MC-RPL-RDA,REPLACE - RADIUS ARM,,Mechanical,Medium,Chassis & Suspension,Suspension,90,2250,,,,,,,,,,
102007,MC-RPL-RDA,REPLACE - RADIUS ARM,,Mechanical,Large,Chassis & Suspension,Suspension,100,2500,,,,,,,,,,
102008,MC-RPL-RSM,REPLACE - REAR SHOCK MOUNT,,Mechanical,Small,Chassis & Suspension,Suspension,45,1100,,,,,,,,,,
102009,MC-RPL-RSM,REPLACE - REAR SHOCK MOUNT,,Mechanical,Medium,Chassis & Suspension,Suspension,45,1100,,,,,,,,,,
102010,MC-RPL-RSM,REPLACE - REAR SHOCK MOUNT,,Mechanical,Large,Chassis & Suspension,Suspension,50,1250,,,,,,,,,,
102011,MC-RPL-RSB2,REPLACE - REAR SHOCK BUSHING,,Mechanical,Small,Chassis & Suspension,Suspension,45,1100,,,,,,,,,,
102012,MC-RPL-RSB2,REPLACE - REAR SHOCK BUSHING,,Mechanical,Medium,Chassis & Suspension,Suspension,45,1100,,,,,,,,,,
102013,MC-RPL-RSB2,REPLACE - REAR SHOCK BUSHING,,Mechanical,Large,Chassis & Suspension,Suspension,50,1250,,,,,,,,,,
102014,MC-RPL-SFB,REPLACE - SUBFRAME BUSHING,,Mechanical,Small,Chassis & Suspension,Suspension,160,4000,,,,,,,,,,
102015,MC-RPL-SFB,REPLACE - SUBFRAME BUSHING,,Mechanical,Medium,Chassis & Suspension,Suspension,180,4500,,,,,,,,,,
102016,MC-RPL-SFB,REPLACE - SUBFRAME BUSHING,,Mechanical,Large,Chassis & Suspension,Suspension,205,5100,,,,,,,,,,
102017,MC-RPL-SFM2,REPLACE - SUBFRAME MOUNT,,Mechanical,Small,Chassis & Suspension,Suspension,160,4000,,,,,,,,,,
102018,MC-RPL-SFM2,REPLACE - SUBFRAME MOUNT,,Mechanical,Medium,Chassis & Suspension,Suspension,180,4500,,,,,,,,,,
102019,MC-RPL-SFM2,REPLACE - SUBFRAME MOUNT,,Mechanical,Large,Chassis & Suspension,Suspension,205,5100,,,,,,,,,,
102020,MC-RPL-ASC,REPLACE - AIR SUSPENSION COMPRESSOR,,Mechanical,Small,Chassis & Suspension,Suspension,215,5400,,,,,,,,,,
102021,MC-RPL-ASC,REPLACE - AIR SUSPENSION COMPRESSOR,,Mechanical,Medium,Chassis & Suspension,Suspension,240,6000,,,,,,,,,,
102022,MC-RPL-ASC,REPLACE - AIR SUSPENSION COMPRESSOR,,Mechanical,Large,Chassis & Suspension,Suspension,275,6900,,,,,,,,,,
102023,MC-RPL-ABF,REPLACE - AIR SUSPENSION BAG FRONT,,Mechanical,Small,Chassis & Suspension,Suspension,160,4000,,,,,,,,,,
102024,MC-RPL-ABF,REPLACE - AIR SUSPENSION BAG FRONT,,Mechanical,Medium,Chassis & Suspension,Suspension,180,4500,,,,,,,,,,
102025,MC-RPL-ABF,REPLACE - AIR SUSPENSION BAG FRONT,,Mechanical,Large,Chassis & Suspension,Suspension,205,5100,,,,,,,,,,
102026,MC-RPL-ABR,REPLACE - AIR SUSPENSION BAG REAR,,Mechanical,Small,Chassis & Suspension,Suspension,160,4000,,,,,,,,,,
102027,MC-RPL-ABR,REPLACE - AIR SUSPENSION BAG REAR,,Mechanical,Medium,Chassis & Suspension,Suspension,180,4500,,,,,,,,,,
102028,MC-RPL-ABR,REPLACE - AIR SUSPENSION BAG REAR,,Mechanical,Large,Chassis & Suspension,Suspension,205,5100,,,,,,,,,,
102029,MC-RPL-AVB,REPLACE - AIR SUSPENSION VALVE BLOCK,,Mechanical,Small,Chassis & Suspension,Suspension,110,2750,,,,,,,,,,
102030,MC-RPL-AVB,REPLACE - AIR SUSPENSION VALVE BLOCK,,Mechanical,Medium,Chassis & Suspension,Suspension,120,3000,,,,,,,,,,
102031,MC-RPL-AVB,REPLACE - AIR SUSPENSION VALVE BLOCK,,Mechanical,Large,Chassis & Suspension,Suspension,140,3500,,,,,,,,,,
102032,MC-RPL-HTS,REPLACE - HEIGHT SENSOR,,Mechanical,Small,Chassis & Suspension,Suspension,60,1500,,,,,,,,,,
102033,MC-RPL-HTS,REPLACE - HEIGHT SENSOR,,Mechanical,Medium,Chassis & Suspension,Suspension,60,1500,,,,,,,,,,
102034,MC-RPL-HTS,REPLACE - HEIGHT SENSOR,,Mechanical,Large,Chassis & Suspension,Suspension,60,1500,,,,,,,,,,
102035,MC-CAL-ASN,CALIBRATE - AIR SUSPENSION,,Mechanical,Small,Chassis & Suspension,Suspension,45,1100,,,,,,,,,,
102036,MC-CAL-ASN,CALIBRATE - AIR SUSPENSION,,Mechanical,Medium,Chassis & Suspension,Suspension,45,1100,,,,,,,,,,
102037,MC-CAL-ASN,CALIBRATE - AIR SUSPENSION,,Mechanical,Large,Chassis & Suspension,Suspension,45,1100,,,,,,,,,,
102038,MC-INS-SUS,INSPECT - SUSPENSION,,Mechanical,Small,Chassis & Suspension,Suspension,30,750,,,,,,,,,,
102039,MC-INS-SUS,INSPECT - SUSPENSION,,Mechanical,Medium,Chassis & Suspension,Suspension,30,750,,,,,,,,,,
102040,MC-INS-SUS,INSPECT - SUSPENSION,,Mechanical,Large,Chassis & Suspension,Suspension,30,750,,,,,,,,,,
102041,MC-ADJ-RDH,ADJUST - RIDE HEIGHT,,Mechanical,Small,Chassis & Suspension,Suspension,45,1100,,,,,,,,,,
102042,MC-ADJ-RDH,ADJUST - RIDE HEIGHT,,Mechanical,Medium,Chassis & Suspension,Suspension,45,1100,,,,,,,,,,
102043,MC-ADJ-RDH,ADJUST - RIDE HEIGHT,,Mechanical,Large,Chassis & Suspension,Suspension,45,1100,,,,,,,,,,
102044,MC-RPL-SAB,REPLACE - SHOCK ABSORBER BUMP STOP,,Mechanical,Small,Chassis & Suspension,Suspension,30,750,,,,,,,,,,
102045,MC-RPL-SAB,REPLACE - SHOCK ABSORBER BUMP STOP,,Mechanical,Medium,Chassis & Suspension,Suspension,30,750,,,,,,,,,,
102046,MC-RPL-SAB,REPLACE - SHOCK ABSORBER BUMP STOP,,Mechanical,Large,Chassis & Suspension,Suspension,30,750,,,,,,,,,,
102047,MC-RPL-LSS,REPLACE - LEAF SPRING SHACKLE BUSHING,,Mechanical,Small,Chassis & Suspension,Suspension,85,2100,,,,,,,,,,
102048,MC-RPL-LSS,REPLACE - LEAF SPRING SHACKLE BUSHING,,Mechanical,Medium,Chassis & Suspension,Suspension,90,2250,,,,,,,,,,
102049,MC-RPL-LSS,REPLACE - LEAF SPRING SHACKLE BUSHING,,Mechanical,Large,Chassis & Suspension,Suspension,100,2500,,,,,,,,,,
102050,MC-RPL-STW,REPLACE - STEERING WHEEL,,Mechanical,Small,Chassis & Suspension,Steering,90,2250,,,,,,,,,,
102051,MC-RPL-STW,REPLACE - STEERING WHEEL,,Mechanical,Medium,Chassis & Suspension,Steering,90,2250,,,,,,,,,,
102052,MC-RPL-STW,REPLACE - STEERING WHEEL,,Mechanical,Large,Chassis & Suspension,Steering,90,2250,,,,,,,,,,
102053,MC-RPL-HRP,REPLACE - HORN PAD,,Mechanical,Small,Chassis & Suspension,Steering,30,750,,,,,,,,,,
102054,MC-RPL-HRP,REPLACE - HORN PAD,,Mechanical,Medium,Chassis & Suspension,Steering,30,750,,,,,,,,,,
102055,MC-RPL-HRP,REPLACE - HORN PAD,,Mechanical,Large,Chassis & Suspension,Steering,30,750,,,,,,,,,,
102056,MC-RPL-STC,REPLACE - STEERING COLUMN,,Mechanical,Small,Chassis & Suspension,Steering,170,4250,,,,,,,,,,
102057,MC-RPL-STC,REPLACE - STEERING COLUMN,,Mechanical,Medium,Chassis & Suspension,Steering,180,4500,,,,,,,,,,
102058,MC-RPL-STC,REPLACE - STEERING COLUMN,,Mechanical,Large,Chassis & Suspension,Steering,200,5000,,,,,,,,,,
102059,MC-RPL-SCB2,REPLACE - STEERING COLUMN BEARING,,Mechanical,Small,Chassis & Suspension,Steering,115,2900,,,,,,,,,,
102060,MC-RPL-SCB2,REPLACE - STEERING COLUMN BEARING,,Mechanical,Medium,Chassis & Suspension,Steering,120,3000,,,,,,,,,,
102061,MC-RPL-SCB2,REPLACE - STEERING COLUMN BEARING,,Mechanical,Large,Chassis & Suspension,Steering,130,3250,,,,,,,,,,
102062,MC-RPL-SCL,REPLACE - STEERING COLUMN LOCK,,Mechanical,Small,Chassis & Suspension,Steering,90,2250,,,,,,,,,,
102063,MC-RPL-SCL,REPLACE - STEERING COLUMN LOCK,,Mechanical,Medium,Chassis & Suspension,Steering,90,2250,,,,,,,,,,
102064,MC-RPL-SCL,REPLACE - STEERING COLUMN LOCK,,Mechanical,Large,Chassis & Suspension,Steering,90,2250,,,,,,,,,,
102065,MC-RPL-IST,REPLACE - INTERMEDIATE STEERING SHAFT,,Mechanical,Small,Chassis & Suspension,Steering,85,2100,,,,,,,,,,
102066,MC-RPL-IST,REPLACE - INTERMEDIATE STEERING SHAFT,,Mechanical,Medium,Chassis & Suspension,Steering,90,2250,,,,,,,,,,
102067,MC-RPL-IST,REPLACE - INTERMEDIATE STEERING SHAFT,,Mechanical,Large,Chassis & Suspension,Steering,100,2500,,,,,,,,,,
102068,MC-RPL-SSC,REPLACE - STEERING SHAFT COUPLER,,Mechanical,Small,Chassis & Suspension,Steering,55,1400,,,,,,,,,,
102069,MC-RPL-SSC,REPLACE - STEERING SHAFT COUPLER,,Mechanical,Medium,Chassis & Suspension,Steering,60,1500,,,,,,,,,,
102070,MC-RPL-SSC,REPLACE - STEERING SHAFT COUPLER,,Mechanical,Large,Chassis & Suspension,Steering,65,1600,,,,,,,,,,
102071,MC-RPL-PSH,REPLACE - POWER STEERING HOSE HIGH PRESSURE,,Mechanical,Small,Chassis & Suspension,Steering,55,1400,,,,,,,,,,
102072,MC-RPL-PSH,REPLACE - POWER STEERING HOSE HIGH PRESSURE,,Mechanical,Medium,Chassis & Suspension,Steering,60,1500,,,,,,,,,,
102073,MC-RPL-PSH,REPLACE - POWER STEERING HOSE HIGH PRESSURE,,Mechanical,Large,Chassis & Suspension,Steering,65,1600,,,,,,,,,,
102074,MC-RPL-PSL2,REPLACE - POWER STEERING HOSE LOW PRESSURE,,Mechanical,Small,Chassis & Suspension,Steering,45,1100,,,,,,,,,,
102075,MC-RPL-PSL2,REPLACE - POWER STEERING HOSE LOW PRESSURE,,Mechanical,Medium,Chassis & Suspension,Steering,45,1100,,,,,,,,,,
102076,MC-RPL-PSL2,REPLACE - POWER STEERING HOSE LOW PRESSURE,,Mechanical,Large,Chassis & Suspension,Steering,50,1250,,,,,,,,,,
102077,MC-RPL-PSR2,REPLACE - POWER STEERING RESERVOIR,,Mechanical,Small,Chassis & Suspension,Steering,45,1100,,,,,,,,,,
102078,MC-RPL-PSR2,REPLACE - POWER STEERING RESERVOIR,,Mechanical,Medium,Chassis & Suspension,Steering,45,1100,,,,,,,,,,
102079,MC-RPL-PSR2,REPLACE - POWER STEERING RESERVOIR,,Mechanical,Large,Chassis & Suspension,Steering,45,1100,,,,,,,,,,
102080,MC-RPL-EPS,REPLACE - ELECTRIC POWER STEERING MOTOR,,Mechanical,Small,Chassis & Suspension,Steering,170,4250,,,,,,,,,,
102081,MC-RPL-EPS,REPLACE - ELECTRIC POWER STEERING MOTOR,,Mechanical,Medium,Chassis & Suspension,Steering,180,4500,,,,,,,,,,
102082,MC-RPL-EPS,REPLACE - ELECTRIC POWER STEERING MOTOR,,Mechanical,Large,Chassis & Suspension,Steering,200,5000,,,,,,,,,,
102083,MC-CAL-EPS,CALIBRATE - ELECTRIC POWER STEERING,,Mechanical,Small,Chassis & Suspension,Steering,30,750,,,,,,,,,,
102084,MC-CAL-EPS,CALIBRATE - ELECTRIC POWER STEERING,,Mechanical,Medium,Chassis & Suspension,Steering,30,750,,,,,,,,,,
102085,MC-CAL-EPS,CALIBRATE - ELECTRIC POWER STEERING,,Mechanical,Large,Chassis & Suspension,Steering,30,750,,,,,,,,,,
102086,MC-RPL-SAS,REPLACE - STEERING ANGLE SENSOR,,Mechanical,Small,Chassis & Suspension,Steering,60,1500,,,,,,,,,,
102087,MC-RPL-SAS,REPLACE - STEERING ANGLE SENSOR,,Mechanical,Medium,Chassis & Suspension,Steering,60,1500,,,,,,,,,,
102088,MC-RPL-SAS,REPLACE - STEERING ANGLE SENSOR,,Mechanical,Large,Chassis & Suspension,Steering,60,1500,,,,,,,,,,
102089,MC-CAL-SAS,CALIBRATE - STEERING ANGLE SENSOR,,Mechanical,Small,Chassis & Suspension,Steering,30,750,,,,,,,,,,
102090,MC-CAL-SAS,CALIBRATE - STEERING ANGLE SENSOR,,Mechanical,Medium,Chassis & Suspension,Steering,30,750,,,,,,,,,,
102091,MC-CAL-SAS,CALIBRATE - STEERING ANGLE SENSOR,,Mechanical,Large,Chassis & Suspension,Steering,30,750,,,,,,,,,,
102092,MC-RPL-PTA,REPLACE - PITMAN ARM,,Mechanical,Small,Chassis & Suspension,Steering,85,2100,,,,,,,,,,
102093,MC-RPL-PTA,REPLACE - PITMAN ARM,,Mechanical,Medium,Chassis & Suspension,Steering,90,2250,,,,,,,,,,
102094,MC-RPL-PTA,REPLACE - PITMAN ARM,,Mechanical,Large,Chassis & Suspension,Steering,100,2500,,,,,,,,,,
102095,MC-RPL-SDP,REPLACE - STEERING DAMPER,,Mechanical,Small,Chassis & Suspension,Steering,55,1400,,,,,,,,,,
102096,MC-RPL-SDP,REPLACE - STEERING DAMPER,,Mechanical,Medium,Chassis & Suspension,Steering,60,1500,,,,,,,,,,
102097,MC-RPL-SDP,REPLACE - STEERING DAMPER,,Mechanical,Large,Chassis & Suspension,Steering,65,1600,,,,,,,,,,
102098,MC-RPL-DGL,REPLACE - DRAG LINK,,Mechanical,Small,Chassis & Suspension,Steering,85,2100,,,,,,,,,,
102099,MC-RPL-DGL,REPLACE - DRAG LINK,,Mechanical,Medium,Chassis & Suspension,Steering,90,2250,,,,,,,,,,
102100,MC-RPL-DGL,REPLACE - DRAG LINK,,Mechanical,Large,Chassis & Suspension,Steering,100,2500,,,,,,,,,,
102101,MC-RPL-CTL,REPLACE - CENTER LINK,,Mechanical,Small,Chassis & Suspension,Steering,85,2100,,,,,,,,,,
102102,MC-RPL-CTL,REPLACE - CENTER LINK,,Mechanical,Medium,Chassis & Suspension,Steering,90,2250,,,,,,,,,,
102103,MC-RPL-CTL,REPLACE - CENTER LINK,,Mechanical,Large,Chassis & Suspension,Steering,100,2500,,,,,,,,,,
102104,MC-RPL-IDA2,REPLACE - IDLER ARM,,Mechanical,Small,Chassis & Suspension,Steering,70,1750,,,,,,,,,,
102105,MC-RPL-IDA2,REPLACE - IDLER ARM,,Mechanical,Medium,Chassis & Suspension,Steering,75,1900,,,,,,,,,,
102106,MC-RPL-IDA2,REPLACE - IDLER ARM,,Mechanical,Large,Chassis & Suspension,Steering,80,2000,,,,,,,,,,
102107,MC-RPL-PMS,REPLACE - PITMAN ARM SEAL,,Mechanical,Small,Chassis & Suspension,Steering,45,1100,,,,,,,,,,
102108,MC-RPL-PMS,REPLACE - PITMAN ARM SEAL,,Mechanical,Medium,Chassis & Suspension,Steering,45,1100,,,,,,,,,,
102109,MC-RPL-PMS,REPLACE - PITMAN ARM SEAL,,Mechanical,Large,Chassis & Suspension,Steering,45,1100,,,,,,,,,,
102110,MC-RPL-SBX,REPLACE - STEERING BOX,,Mechanical,Small,Chassis & Suspension,Steering,270,6750,,,,,,,,,,
102111,MC-RPL-SBX,REPLACE - STEERING BOX,,Mechanical,Medium,Chassis & Suspension,Steering,300,7500,,,,,,,,,,
102112,MC-RPL-SBX,REPLACE - STEERING BOX,,Mechanical,Large,Chassis & Suspension,Steering,345,8600,,,,,,,,,,
102113,MC-RPL-SBO,REPLACE - STEERING BOX OIL,,Mechanical,Small,Chassis & Suspension,Steering,45,1100,,,,,,,,,,
102114,MC-RPL-SBO,REPLACE - STEERING BOX OIL,,Mechanical,Medium,Chassis & Suspension,Steering,45,1100,,,,,,,,,,
102115,MC-RPL-SBO,REPLACE - STEERING BOX OIL,,Mechanical,Large,Chassis & Suspension,Steering,50,1250,,,,,,,,,,
102116,MC-ADJ-SBX,ADJUST - STEERING BOX,,Mechanical,Small,Chassis & Suspension,Steering,55,1400,,,,,,,,,,
102117,MC-ADJ-SBX,ADJUST - STEERING BOX,,Mechanical,Medium,Chassis & Suspension,Steering,60,1500,,,,,,,,,,
102118,MC-ADJ-SBX,ADJUST - STEERING BOX,,Mechanical,Large,Chassis & Suspension,Steering,65,1600,,,,,,,,,,
102119,MC-RPL-HBC2,REPLACE - HORN BUTTON CONTACT,,Mechanical,Small,Chassis & Suspension,Steering,30,750,,,,,,,,,,
102120,MC-RPL-HBC2,REPLACE - HORN BUTTON CONTACT,,Mechanical,Medium,Chassis & Suspension,Steering,30,750,,,,,,,,,,
102121,MC-RPL-HBC2,REPLACE - HORN BUTTON CONTACT,,Mechanical,Large,Chassis & Suspension,Steering,30,750,,,,,,,,,,
102122,MC-RPL-HRL,REPLACE - HORN RELAY,,Mechanical,Small,Chassis & Suspension,Steering,15,400,,,,,,,,,,
102123,MC-RPL-HRL,REPLACE - HORN RELAY,,Mechanical,Medium,Chassis & Suspension,Steering,15,400,,,,,,,,,,
102124,MC-RPL-HRL,REPLACE - HORN RELAY,,Mechanical,Large,Chassis & Suspension,Steering,15,400,,,,,,,,,,
102125,MC-INS-TTD,INSPECT - TIRE TREAD DEPTH,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,10,250,,,,,,,,,,
102126,MC-INS-TTD,INSPECT - TIRE TREAD DEPTH,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,10,250,,,,,,,,,,
102127,MC-INS-TTD,INSPECT - TIRE TREAD DEPTH,,Mechanical,Large,Chassis & Suspension,Wheels & Tires,10,250,,,,,,,,,,
102128,MC-INS-TSD,INSPECT - TIRE SIDEWALL DAMAGE,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,15,400,,,,,,,,,,
102129,MC-INS-TSD,INSPECT - TIRE SIDEWALL DAMAGE,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,15,400,,,,,,,,,,
102130,MC-INS-TSD,INSPECT - TIRE SIDEWALL DAMAGE,,Mechanical,Large,Chassis & Suspension,Wheels & Tires,15,400,,,,,,,,,,
102131,MC-CHK-TYP,CHECK - TIRE PRESSURE,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,5,100,,,,,,,,,,
102132,MC-CHK-TYP,CHECK - TIRE PRESSURE,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,5,100,,,,,,,,,,
102133,MC-CHK-TYP,CHECK - TIRE PRESSURE,,Mechanical,Large,Chassis & Suspension,Wheels & Tires,5,100,,,,,,,,,,
102134,MC-RPL-WCP,REPLACE - WHEEL CAP,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,5,100,,,,,,,,,,
102135,MC-RPL-WCP,REPLACE - WHEEL CAP,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,5,100,,,,,,,,,,
102136,MC-RPL-WCP,REPLACE - WHEEL CAP,,Mechanical,Large,Chassis & Suspension,Wheels & Tires,5,100,,,,,,,,,,
102137,MC-RPL-VLS,REPLACE - VALVE STEM,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,10,250,,,,,,,,,,
102138,MC-RPL-VLS,REPLACE - VALVE STEM,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,10,250,,,,,,,,,,
102139,MC-RPL-VLS,REPLACE - VALVE STEM,,Mechanical,Large,Chassis & Suspension,Wheels & Tires,10,250,,,,,,,,,,
102140,MC-RPL-VLC,REPLACE - VALVE CORE,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,5,100,,,,,,,,,,
102141,MC-RPL-VLC,REPLACE - VALVE CORE,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,5,100,,,,,,,,,,
102142,MC-RPL-VLC,REPLACE - VALVE CORE,,Mechanical,Large,Chassis & Suspension,Wheels & Tires,5,100,,,,,,,,,,
102143,MC-INF-TYN,INFLATE - TIRE NITROGEN,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,15,400,,,,,,,,,,
102144,MC-INF-TYN,INFLATE - TIRE NITROGEN,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,15,400,,,,,,,,,,
102145,MC-INF-TYN,INFLATE - TIRE NITROGEN,,Mechanical,Large,Chassis & Suspension,Wheels & Tires,15,400,,,,,,,,,,
102146,MC-RPL-TPB,REPLACE - TPMS BATTERY,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,30,750,,,,,,,,,,
102147,MC-RPL-TPB,REPLACE - TPMS BATTERY,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,30,750,,,,,,,,,,
102148,MC-RPL-TPB,REPLACE - TPMS BATTERY,,Mechanical,Large,Chassis & Suspension,Wheels & Tires,30,750,,,,,,,,,,
102149,MC-CAL-TPM,CALIBRATE - TPMS,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,15,400,,,,,,,,,,
102150,MC-CAL-TPM,CALIBRATE - TPMS,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,15,400,,,,,,,,,,
102151,MC-CAL-TPM,CALIBRATE - TPMS,,Mechanical,Large,Chassis & Suspension,Wheels & Tires,15,400,,,,,,,,,,
102152,MC-RPL-WLK2,REPLACE - WHEEL LOCK,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,15,400,,,,,,,,,,
102153,MC-RPL-WLK2,REPLACE - WHEEL LOCK,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,15,400,,,,,,,,,,
102154,MC-RPL-WLK2,REPLACE - WHEEL LOCK,,Mechanical,Large,Chassis & Suspension,Wheels & Tires,15,400,,,,,,,,,,
102155,MC-RPR-TPI,REPAIR - TIRE PATCH INTERNAL,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,45,1100,,,,,,,,,,
102156,MC-RPR-TPI,REPAIR - TIRE PATCH INTERNAL,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,45,1100,,,,,,,,,,
102157,MC-RPR-TPI,REPAIR - TIRE PATCH INTERNAL,,Mechanical,Large,Chassis & Suspension,Wheels & Tires,45,1100,,,,,,,,,,
102158,MC-RPR-TPE,REPAIR - TIRE PLUG EXTERNAL,,Mechanical,Small,Chassis & Suspension,Wheels & Tires,15,400,,,,,,,,,,
102159,MC-RPR-TPE,REPAIR - TIRE PLUG EXTERNAL,,Mechanical,Medium,Chassis & Suspension,Wheels & Tires,15,400,,,,,,,,,,
